student_id,question,correctAnswer_1,userAnswer_1,right_1,wrong_1,errors_1,correctAnswer_2,userAnswer_2,right_2,wrong_2,errors_2,automaticScore,totalScore,teacherScore
74912,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57,0,0,0,9,48,0,1,1,0,0,-1
128604,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57 57-48=9,0,0,0,9,9,1,0,0,1,1,-1
112219,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,20+19=39 20+18=38 39+38=78,0,0,0,9,78,0,1,1,0,0,-1
24685,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1) 19 + 20 + 18 = 57 км – длина первого пути 2) 48 км – длина второго пути 3) 57 – 48 = 9 км на столько первый путь длиннее второго,0,0,0,9,32,0,1,1,0,0,0
105869,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,1,1,-1
7372,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20+19-48=9(км) - второй путь короче,0,0,0,9,9,1,0,0,1,1,-1
69203,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1) 19+20=39 (км) 2) 39+18=57 (км) 3) 57(км)>48(км) 4) 57−48=9(км),0,0,0,9,9,1,0,0,1,1,-1
12629,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,1,1,-1
166444,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1) 19+20+18=57(первый путь) 2) 57-48=9(второй путь),0,0,0,9,9,1,0,0,1,1,-1
25382,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20+19=57 57-48=9,0,0,0,9,9,1,0,0,1,1,-1
61865,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18-48=9 км.,0,0,0,9,9,1,0,0,1,2,2
30079,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,,0,0,1,0,0,-1
111799,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1) 20+18+19=57км 2)57−48=9км,0,0,0,9,9,1,0,0,1,1,-1
96249,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1)18+20+19=57(км) 2)57−48=9(км)первый путь короче второго,0,0,0,9,9,1,0,0,1,1,-1
168019,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1) 19+20+18=57(км)-первый путь 2) 57-48=на 9 (км),0,0,0,9,9,1,0,0,1,1,-1
68048,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57 57−48=9,0,0,0,9,9,1,0,0,1,1,-1
122408,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1й путь-48 км 2й путь-19+20+18=57км 57-48=9км На 9 км один путь короче другого,0,0,0,9,9,1,0,0,1,1,-1
24813,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+21+19=57 57−48=9,0,0,0,9,9,1,0,0,1,1,-1
9785,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57 км 57-48=9 км,0,0,0,9,9,1,0,0,1,2,2
36004,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20+19=57; 57-48=9,0,0,0,9,9,1,0,0,1,1,-1
44711,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+19+20=57 57-48=9,0,0,0,9,9,1,0,0,1,2,2
100052,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,(19+20+18)−48=9,0,0,0,9,9,1,0,0,1,1,-1
16953,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,1,1,-1
150060,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57(КМ) 57−48=9(КМ),0,0,0,9,9,1,0,0,1,1,-1
21047,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20+19=57 57-48=9,0,0,0,9,9,1,0,0,1,1,-1
11264,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,1,1,-1
107633,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1) 19+20 = 39 (км) от Егорьевска до Песков 2) 39+18 = 57 (км) первым путём от Егорьевска до Коломны 3) 57-48 = 9 (км),0,0,0,9,9,1,0,0,1,1,-1
138888,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1)18+20+19=57(км) по другому пути 2)57-48=9 км разница,0,0,0,9,9,1,0,0,1,1,-1
143712,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,57−48=9,0,0,0,9,9,1,0,0,1,1,-1
7863,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1) 19 + 20 + 18 = 57 км – длина первого пути 2) 48 км – длина второго пути 3) 57 – 48 = 9 км на столько первый путь длиннее второго,0,0,0,9,,0,0,1,0,0,0
60398,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,1,1,-1
127822,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57−48=9,0,0,0,9,9,1,0,0,1,1,-1
4081,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1) 20+19+18=57(км) 2)57-48= 9(км),0,0,0,9,9,1,0,0,1,1,-1
88765,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20+19=57 58−48=9,0,0,0,9,9,1,0,0,1,1,-1
22903,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,,0,0,1,0,0,-1
175990,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,20+18+19=57 57-48=9,0,0,0,9,9,1,0,0,1,1,-1
20445,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57 57−48=9,0,0,0,9,9,1,0,0,1,1,-1
37503,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,57−48=9,0,0,0,9,9,1,0,0,1,1,-1
1962,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57 57-48=9,0,0,0,9,9,1,0,0,1,1,-1
7654,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,,0,0,1,0,0,-1
14083,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,(18+20+19)-48=9,0,0,0,9,9,1,0,0,1,1,-1
84543,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57 57−48=9,0,0,0,9,9,1,0,0,1,1,-1
80496,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,,0,0,1,0,0,-1
108477,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20+19=57 57−48=9,0,0,0,9,9,1,0,0,1,1,-1
104684,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,0,0,-1
